,movieId,title,genres,tmdbId,num_ratings,avg_rating
3780,2345,Desert Bloom ,Drama,123056.0,254,3.5098425196850394
3781,583,Dear Diary (Caro Diario) ,"Comedy,Drama",25403.0,251,3.50996015936255
3782,342,Muriel's Wedding ,Comedy,236.0,11690,3.5099657827202737
3783,1017,Swiss Family Robinson ,"Adventure,Children",18444.0,3254,3.5099877074370007
3784,25755,"Phantom of the Opera, The ","Drama,Horror",964.0,1883,3.510355815188529
3787,4813,When Worlds Collide ,Sci-Fi,16380.0,334,3.5104790419161676
3788,507,"Perfect World, A ","Crime,Drama,Thriller",9559.0,3233,3.510516548097742
3789,8807,Harold and Kumar Go to White Castle ,"Adventure,Comedy",11282.0,3535,3.5107496463932106
3790,75341,Remember Me ,"Drama,Romance",23169.0,325,3.5107692307692306
3791,3844,Steel Magnolias ,Drama,10860.0,3141,3.5108245781598217
3792,85412,"Troll Hunter, The (Trolljegeren) ","Fantasy,Horror",46146.0,352,3.5113636363636362
3793,114662,American Sniper ,"Action,War",190859.0,256,3.51171875
3794,141,"Birdcage, The ",Comedy,11000.0,22020,3.5122161671207994
3795,3984,Diamonds Are Forever ,"Action,Adventure,Thriller",681.0,4357,3.5122790911177417
3796,4212,Death on the Nile ,"Crime,Mystery",4192.0,594,3.5126262626262625
3797,1794,Love and Death on Long Island ,"Comedy,Drama",47452.0,1218,3.5135467980295565
3798,353,"Crow, The ","Action,Crime,Fantasy,Thriller",9495.0,16524,3.513586298717018
3799,8923,Tess ,"Drama,Romance",11121.0,253,3.513833992094862
3800,6755,Bubba Ho-tep ,"Comedy,Horror",9707.0,1949,3.5138532580810673
3801,2081,"Little Mermaid, The ","Animation,Children,Comedy,Musical,Romance",10144.0,14294,3.5139219252833356
3802,1696,Bent ,"Drama,War",19601.0,251,3.5139442231075697
3803,1554,"Pillow Book, The ","Drama,Romance",26422.0,1307,3.5141545524100994
3804,4723,"Deep End, The ",Drama,24936.0,808,3.5142326732673266
3805,55732,Martian Child ,"Comedy,Drama",5126.0,278,3.514388489208633
3806,1670,Welcome to Sarajevo ,"Drama,War",14905.0,719,3.5146036161335186
3807,1747,Wag the Dog ,Comedy,586.0,10608,3.514705882352941
3808,59985,Chaos Theory ,"Comedy,Drama,Romance",12912.0,293,3.515358361774744
3809,1081,Victor/Victoria ,"Comedy,Musical,Romance",12614.0,3925,3.5154140127388533
3810,2915,Risky Business ,Comedy,9346.0,7902,3.515565679574791
3811,205,Unstrung Heroes ,"Comedy,Drama",52856.0,1355,3.5158671586715866
3812,3189,My Dog Skip ,"Children,Drama",17908.0,1754,3.515963511972634
3813,417,Barcelona ,"Comedy,Romance",16771.0,3301,3.516207209936383
3814,4562,Without a Clue ,"Comedy,Mystery",12582.0,307,3.51628664495114
3815,69406,"Proposal, The ","Comedy,Romance",18240.0,1374,3.5163755458515285
3816,67267,Sunshine Cleaning ,"Comedy,Drama",13090.0,682,3.5168621700879767
3817,6779,"Same Time, Next Year ","Comedy,Drama,Romance",37672.0,326,3.516871165644172
3818,6989,Gorky Park ,"Crime,Drama,Thriller",8289.0,562,3.5169039145907472
3819,4061,"Man in the Moon, The ","Drama,Romance",17474.0,1209,3.5169561621174523
3820,33437,Unleashed (Danny the Dog) ,"Action,Crime,Drama,Thriller",10027.0,1380,3.5170289855072463
3821,4041,"Officer and a Gentleman, An ","Drama,Romance",2623.0,3507,3.5172512118619905
3822,1994,Poltergeist ,"Horror,Thriller",609.0,9026,3.5173941945490803
3823,7,Sabrina ,"Comedy,Romance",11860.0,17990,3.5177320733740967
3825,539,Sleepless in Seattle ,"Comedy,Drama,Romance",858.0,28805,3.518416941503211
3826,2344,Runaway Train ,"Action,Adventure,Drama,Thriller",11893.0,1676,3.51909307875895
3827,3813,Interiors ,Drama,15867.0,545,3.5192660550458714
3828,51037,Unknown ,"Drama,Mystery,Thriller",9828.0,1114,3.5197486535008977
3830,2711,My Life So Far ,Drama,48958.0,303,3.51980198019802
3831,6785,Seven Brides for Seven Brothers ,"Comedy,Musical,Romance,Western",16563.0,847,3.5200708382526567
3832,4188,Hans Christian Andersen ,"Children,Musical",16618.0,372,3.5201612903225805
3833,1465,Rosewood ,"Action,Drama",25624.0,999,3.5205205205205203
3834,1312,Female Perversions ,Drama,41801.0,330,3.521212121212121
3835,1535,Love! Valour! Compassion! ,"Drama,Romance",64802.0,751,3.5213049267643144
3836,74624,Agora ,"Adventure,Drama,Romance",26428.0,272,3.5220588235294117
3837,6288,Better Luck Tomorrow ,"Crime,Drama",14290.0,493,3.522312373225152
3838,4799,"It's a Mad, Mad, Mad, Mad World ",Comedy,11576.0,1590,3.5229559748427675
3839,5015,Monster's Ball ,"Drama,Romance",1365.0,5062,3.5231133939154486
3840,5447,Sunshine State ,Drama,57022.0,475,3.5231578947368423
3841,7155,Calendar Girls ,Comedy,8696.0,1265,3.523320158102767
3842,3964,"Adventures of Ichabod and Mr. Toad, The ","Animation,Children",13465.0,634,3.5236593059936907
3843,53189,Eagle vs Shark ,Comedy,8748.0,338,3.5236686390532546
3844,233,Exotica ,Drama,20156.0,3478,3.523720529039678
3845,7003,Kafka ,"Comedy,Drama,Mystery,Sci-Fi,Thriller",2297.0,312,3.5240384615384617
3846,55286,Things We Lost in the Fire ,"Drama,Romance",3877.0,268,3.5242537313432836
3847,2841,Stir of Echoes ,"Horror,Mystery,Thriller",11601.0,4368,3.524381868131868
3848,4029,State and Main ,"Comedy,Drama",21991.0,2940,3.5251700680272107
3849,986,Fly Away Home ,"Adventure,Children",11076.0,2780,3.525539568345324
3850,5410,Silent Running ,"Drama,Sci-Fi",811.0,781,3.5256081946222793
3851,90374,Martha Marcy May Marlene ,"Drama,Thriller",50837.0,287,3.5261324041811846
3852,49286,"Holiday, The ","Comedy,Romance",1581.0,1768,3.5263009049773757
3853,190,Safe ,Thriller,32646.0,1140,3.526315789473684
3855,45175,Kinky Boots ,"Comedy,Drama",16367.0,282,3.526595744680851
3856,80862,Catfish ,"Documentary,Mystery",42296.0,317,3.526813880126183
3857,2181,Marnie ,"Drama,Mystery,Romance,Thriller",506.0,1078,3.5269016697588125
3858,94,Beautiful Girls ,"Comedy,Drama,Romance",9283.0,4030,3.526923076923077
3859,3078,Liberty Heights ,Drama,27141.0,791,3.527180783817952
3860,3915,Girlfight ,Drama,19348.0,771,3.527237354085603
3861,87306,Super 8 ,"Mystery,Sci-Fi,Thriller,IMAX",37686.0,1696,3.5274174528301887
3862,27788,"Jacket, The ","Drama,Mystery,Sci-Fi,Thriller",9667.0,1251,3.52757793764988
3863,860,"Maybe, Maybe Not (Bewegte Mann, Der) ",Comedy,159.0,362,3.527624309392265
3864,301,Picture Bride (Bijo photo) ,"Drama,Romance",30304.0,469,3.5277185501066097
3865,86833,Bridesmaids ,Comedy,55721.0,1407,3.5277185501066097
3866,3010,Rosetta ,Drama,11489.0,324,3.5277777777777777
3867,1846,Nil By Mouth ,Drama,21252.0,306,3.5277777777777777
3868,156,Blue in the Face ,"Comedy,Drama",5894.0,1663,3.5279615153337343
3869,3174,Man on the Moon ,"Comedy,Drama",1850.0,7718,3.5284400103653795
3870,2173,"Navigator: A Mediaeval Odyssey, The ","Adventure,Fantasy,Sci-Fi",34637.0,786,3.5286259541984735
3871,4731,Innocence ,Drama,125707.0,262,3.5286259541984735
3874,2630,Besieged (a.k.a. L' Assedio) ,Drama,44297.0,380,3.528947368421053
3875,1032,Alice in Wonderland ,"Adventure,Animation,Children,Fantasy,Musical",12092.0,10912,3.528958944281525
3881,3217,"Star Is Born, A ",Drama,22692.0,644,3.529503105590062
3884,2987,Who Framed Roger Rabbit? ,"Adventure,Animation,Children,Comedy,Crime,Fantasy,Mystery",856.0,21739,3.529693178159069
3885,2018,Bambi ,"Animation,Children,Drama",3170.0,7257,3.5297643654402644
3886,63859,Bolt ,"Action,Adventure,Animation,Children,Comedy",13053.0,1658,3.5301568154402894
3887,89039,Another Earth ,"Drama,Romance,Sci-Fi",55420.0,397,3.5302267002518892
3888,1684,Mrs. Dalloway ,"Drama,Romance",38904.0,609,3.5303776683087027
3889,7451,Mean Girls ,Comedy,10625.0,4517,3.5306619437679876
3890,72741,Everybody's Fine ,Drama,26171.0,259,3.530888030888031
3891,5712,Blow Out ,"Mystery,Thriller",11644.0,646,3.5309597523219813
3892,85,Angels and Insects ,"Drama,Romance",8447.0,2714,3.531134856300663
3893,850,Cyclo (Xich lo) ,"Crime,Drama",36266.0,255,3.5313725490196077
3894,976,"Farewell to Arms, A ","Romance,War",22649.0,445,3.5314606741573034
3896,96281,ParaNorman ,"Adventure,Animation,Comedy",77174.0,379,3.532981530343008
3897,362,"Jungle Book, The ","Adventure,Children,Romance",10714.0,16323,3.5336641548734913
3899,2941,South Pacific ,"Musical,Romance,War",17352.0,2033,3.5336940482046235
3900,277,Miracle on 34th Street ,Drama,10510.0,13923,3.534295769589887
3902,34162,Wedding Crashers ,"Comedy,Romance",9522.0,7096,3.534315107102593
3903,102903,Now You See Me ,"Crime,Mystery,Thriller",75656.0,844,3.5343601895734595
3904,685,It's My Party ,Drama,33245.0,536,3.5345149253731343
3905,5615,Invincible ,Drama,68569.0,853,3.5345838218053927
3907,3950,Tigerland ,Drama,10687.0,1294,3.534775888717156
3908,45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) ","Action,Comedy,Crime,Thriller",8982.0,359,3.534818941504178
3909,65130,Revolutionary Road ,"Drama,Romance",4148.0,1030,3.5349514563106794
3910,2608,Heaven ,Thriller,213985.0,551,3.5353901996370234
3912,3159,Fantasia 2000 ,"Animation,Children,Musical,IMAX",49948.0,4066,3.5355386128873585
3913,970,Beat the Devil ,"Adventure,Comedy,Crime,Drama,Romance",22733.0,389,3.5359897172236505
3914,8943,Being Julia ,"Comedy,Drama",18701.0,421,3.5368171021377672
3915,4043,At Close Range ,"Crime,Drama",13715.0,365,3.536986301369863
3916,222,Circle of Friends ,"Drama,Romance",22625.0,5968,3.5371983914209117
3917,3993,Quills ,"Drama,Romance",10876.0,2621,3.537199542159481
3918,71304,Thirst (Bakjwi) ,"Drama,Horror",22536.0,267,3.5374531835205993
3919,3702,Mad Max ,"Action,Adventure,Sci-Fi",9659.0,8825,3.5377903682719545
3920,1034,Freeway ,"Comedy,Crime,Drama,Thriller",11229.0,1503,3.5379241516966067
3922,1441,Benny & Joon ,"Comedy,Romance",4104.0,5970,3.5379396984924623
3923,524,Rudy ,Drama,14534.0,7630,3.5381389252948887
3924,2403,First Blood (Rambo: First Blood) ,"Action,Adventure,Drama,Thriller",1368.0,5291,3.5385560385560386
3925,6356,Gunfight at the O.K. Corral ,Western,22201.0,376,3.538563829787234
3926,7040,To Live and Die in L.A. ,"Action,Crime,Drama,Thriller",9846.0,618,3.5388349514563107
3927,151,Rob Roy ,"Action,Drama,Romance,War",11780.0,12616,3.539037729866836
3928,531,"Secret Garden, The ","Children,Drama",11236.0,7465,3.539249832551909
3930,6441,Battle of Britain ,War,11463.0,290,3.5396551724137932
3931,61024,Pineapple Express ,"Action,Comedy,Crime",10189.0,2571,3.5400622325943214
3932,64499,Che: Part One ,"Drama,War",8881.0,361,3.5401662049861495
3933,7020,Proof ,"Comedy,Drama,Romance",14904.0,1236,3.540453074433657
3935,3133,Go West ,"Comedy,Western",33015.0,294,3.5408163265306123
3937,2166,Return to Paradise ,"Crime,Drama,Romance,Thriller",10278.0,1003,3.5408773678963112
3938,52,Mighty Aphrodite ,"Comedy,Drama,Romance",11448.0,9320,3.541148068669528
3939,3635,"Spy Who Loved Me, The ","Action,Adventure,Thriller",691.0,4179,3.541517109356305
3940,57464,He Was a Quiet Man ,Drama,10247.0,263,3.541825095057034
3941,1290,Some Kind of Wonderful ,"Drama,Romance",15143.0,2430,3.5419753086419754
3942,78218,Unthinkable ,"Drama,Thriller",38199.0,415,3.5421686746987953
3943,56941,P.S. I Love You ,"Comedy,Drama,Romance",6023.0,1125,3.542222222222222
3944,1904,Henry Fool ,"Comedy,Drama",37410.0,936,3.5427350427350426
3945,767,"Grass Harp, The ","Comedy,Drama",46732.0,304,3.5427631578947367
3946,74948,Harry Brown ,"Crime,Drama,Thriller",25941.0,409,3.54278728606357
3947,1401,Ghosts of Mississippi ,Drama,31908.0,1483,3.542818610923803
3948,1019,"20,000 Leagues Under the Sea ","Adventure,Drama,Sci-Fi",173.0,6293,3.542825361512792
3952,4912,Funny Girl ,"Drama,Musical,Romance",16085.0,840,3.5428571428571427
3953,2669,Pork Chop Hill ,War,37305.0,489,3.542944785276074
3954,2087,Peter Pan ,"Animation,Children,Fantasy,Musical",10693.0,8436,3.5429706021811285
3957,5959,Narc ,"Crime,Drama,Thriller",11022.0,1627,3.543023970497849
3958,86190,Hanna ,"Action,Adventure,Mystery,Thriller",50456.0,974,3.5431211498973307
3959,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,Comedy,11624.0,2095,3.5431980906921243
3960,1186,"Sex, Lies, and Videotape ",Drama,1412.0,7099,3.5433159599943655
3961,4849,My First Mister ,"Comedy,Drama",25641.0,345,3.5434782608695654
3962,4916,Midway ,"Drama,War",11422.0,506,3.5434782608695654
3963,3081,Sleepy Hollow ,"Fantasy,Horror,Mystery,Romance",2668.0,13162,3.5441042394772833
3964,55805,Before the Devil Knows You're Dead ,"Crime,Drama,Thriller",7972.0,1177,3.544180118946474
3965,3569,"Idiots, The (Idioterne) ","Comedy,Drama",452.0,821,3.544457978075518
3966,1648,"House of Yes, The ","Comedy,Drama",33344.0,1560,3.544551282051282
3967,3320,Mifune's Last Song (Mifunes sidste sang) ,"Comedy,Drama,Romance",139.0,415,3.544578313253012
3968,6743,Jungle Book ,"Adventure,Fantasy",23033.0,884,3.544683257918552
3969,61352,Traitor ,"Crime,Drama,Thriller",13291.0,554,3.545126353790614
3970,2443,Playing by Heart ,"Drama,Romance",825.0,1235,3.545344129554656
3971,3446,Funny Bones ,"Comedy,Drama",35292.0,274,3.545620437956204
3972,6297,Holes ,"Adventure,Children,Comedy,Mystery",8326.0,2354,3.546091758708581
3973,1923,There's Something About Mary ,"Comedy,Romance",544.0,24582,3.5462940362867137
3974,4976,Iris ,Drama,11889.0,781,3.5467349551856593
3975,1413,"Whole Wide World, The ",Drama,18451.0,373,3.546916890080429
3976,3700,"Brother from Another Planet, The ","Drama,Sci-Fi",26889.0,1053,3.547008547008547
3977,4280,"World According to Garp, The ","Comedy,Drama,Romance",11307.0,2758,3.54713560551124
3978,6890,Elephant ,Drama,1807.0,1753,3.547347404449515
3979,8809,Danny Deckchair ,"Comedy,Romance",14389.0,325,3.5476923076923077
3980,627,"Last Supper, The ","Drama,Thriller",12520.0,1833,3.547735951991271
3981,33896,3 Extremes (Three... Extremes) (Saam gaang yi) ,Horror,33908.0,429,3.5477855477855478
3982,7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) ,"Animation,Drama,Sci-Fi,War",20043.0,261,3.5478927203065136
3983,49793,We Are Marshall ,Drama,11170.0,480,3.5479166666666666
3984,2348,Sid and Nancy ,Drama,14924.0,2387,3.547968160871387
3985,3204,"Boys from Brazil, The ","Action,Mystery,Thriller",16241.0,1366,3.548316251830161
3986,1310,Hype! ,Documentary,30180.0,372,3.5483870967741935
3987,7010,"Lover, The (Amant, L') ","Drama,Romance",10995.0,286,3.5489510489510487
3988,477,What's Love Got to Do with It? ,"Drama,Musical",15765.0,4534,3.5492942214380236
3989,647,Courage Under Fire ,"Action,Crime,Drama,War",10684.0,7893,3.549410870391486
3990,1660,Eve's Bayou ,Drama,45153.0,1234,3.5494327390599674
3991,4294,"5,000 Fingers of Dr. T, The ","Children,Fantasy,Musical",33743.0,351,3.54985754985755
3992,4954,Ocean's Eleven (a.k.a. Ocean's 11) ,"Comedy,Crime",299.0,1959,3.550025523226136
3993,6358,Kiss Me Kate ,"Comedy,Musical,Romance",34857.0,339,3.550147492625369
3994,5110,Super Troopers ,"Comedy,Crime,Mystery",39939.0,2753,3.550853614239012
3995,2353,Enemy of the State ,"Action,Thriller",9798.0,14217,3.550854610677358
3996,8636,Spider-Man 2 ,"Action,Adventure,Sci-Fi,IMAX",558.0,15712,3.551107433808554
3997,62293,"Duchess, The ","Drama,Romance",12783.0,518,3.551158301158301
3998,7810,Babylon 5: A Call to Arms ,"Adventure,Sci-Fi",10916.0,562,3.5516014234875444
3999,6710,Dummy ,"Comedy,Drama,Romance",17906.0,309,3.5517799352750807
4000,1680,Sliding Doors ,"Drama,Romance",10215.0,6854,3.552013422818792
4001,2437,Wilde ,Drama,11365.0,778,3.552056555269923
4002,5685,Real Women Have Curves ,"Comedy,Drama",30309.0,737,3.5522388059701493
4003,2779,Heaven Can Wait ,Comedy,12185.0,2514,3.552505966587112
4005,69712,My Sister's Keeper ,Drama,10024.0,356,3.553370786516854
4006,88140,Captain America: The First Avenger ,"Action,Adventure,Sci-Fi,Thriller,War",1771.0,2313,3.5536100302637266
4007,82242,Rare Exports: A Christmas Tale (Rare Exports) ,"Action,Comedy",48395.0,344,3.553779069767442
4008,522,Romper Stomper ,"Action,Drama",10412.0,1264,3.5537974683544302
4009,35836,"40-Year-Old Virgin, The ","Comedy,Romance",6957.0,9588,3.554182311222361
4010,2916,Total Recall ,"Action,Adventure,Sci-Fi,Thriller",861.0,21527,3.5542574441399175
4012,7151,Girl with a Pearl Earring ,"Drama,Romance",3635.0,1942,3.5543254376931
4013,388,Boys Life ,Drama,39953.0,551,3.5544464609800364
4014,88701,"Debt, The ",Thriller,53146.0,337,3.5548961424332344
4016,3167,Carnal Knowledge ,"Comedy,Drama",36492.0,1100,3.555
4017,27311,Batman Beyond: Return of the Joker ,"Action,Animation,Crime,Sci-Fi,Thriller",16234.0,345,3.555072463768116
4018,1397,Bastard Out of Carolina ,Drama,41240.0,615,3.5552845528455284
4019,3538,East is East ,Comedy,10557.0,1234,3.555510534846029
4020,4640,Brother ,"Action,Crime,Thriller",327.0,583,3.555746140651801
4021,83369,"Way Back, The ",Drama,49009.0,268,3.5559701492537314
4022,1799,Suicide Kings ,"Comedy,Crime,Drama,Mystery,Thriller",10668.0,2199,3.556161891768986
4023,2137,Charlotte's Web ,"Animation,Children",15171.0,5982,3.5561685055165495
4025,1025,"Sword in the Stone, The ","Animation,Children,Fantasy,Musical",9078.0,5428,3.5565585851142227
4026,5673,Punch-Drunk Love ,"Comedy,Drama,Romance",8051.0,5419,3.556652518914929
4027,4085,Beverly Hills Cop ,"Action,Comedy,Crime,Drama",90.0,10516,3.556913275009509
4028,991,Michael Collins ,Drama,1770.0,2500,3.557
4029,8937,Friday Night Lights ,"Action,Drama",13416.0,1345,3.55724907063197
4030,3622,"Twelve Chairs, The ",Comedy,24918.0,323,3.557275541795666
4031,4276,Lost in America ,Comedy,27223.0,723,3.557399723374827
4032,7162,Cold Mountain ,"Drama,Romance,War",2289.0,3491,3.5574334001718704
4033,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) ","Drama,Mystery,Romance,Sci-Fi,Thriller",8072.0,1108,3.5577617328519855
4034,3169,"Falcon and the Snowman, The ","Drama,Thriller",26578.0,1719,3.5578824898196624
4035,3186,"Girl, Interrupted ",Drama,3558.0,4750,3.5582105263157895
4036,86320,Melancholia ,"Drama,Sci-Fi",62215.0,850,3.558235294117647
4037,68159,State of Play ,"Crime,Drama,Thriller",16995.0,970,3.558247422680412
4039,1880,Lawn Dogs ,Drama,35796.0,283,3.558303886925795
4040,1580,Men in Black (a.k.a. MIB) ,"Action,Comedy,Sci-Fi",607.0,35580,3.55831928049466
4041,4803,Play Misty for Me ,"Drama,Thriller",15393.0,865,3.5583815028901733
4042,4704,Hatari! ,"Adventure,Comedy",11385.0,316,3.5585443037974684
4043,1415,"Thieves (Voleurs, Les) ","Crime,Drama,Romance",49935.0,271,3.559040590405904
4044,6159,All the Real Girls ,"Drama,Romance",13132.0,386,3.5595854922279795
4045,3512,Return to Me ,"Drama,Romance",2621.0,2645,3.5597353497164463
4046,1321,"American Werewolf in London, An ","Comedy,Horror,Thriller",814.0,7476,3.5597913322632424
4047,452,Widows' Peak ,Drama,25440.0,1204,3.560215946843854
4048,69,Friday ,Comedy,10634.0,4288,3.560634328358209
4049,5630,Red Dragon ,"Crime,Mystery,Thriller",9533.0,5355,3.560877684407096
4050,48744,Shortbus ,"Comedy,Drama,Romance",1378.0,623,3.5609951845906904
4051,111921,The Fault in Our Stars ,"Drama,Romance",222935.0,376,3.5611702127659575
4052,448,Fearless ,Drama,10443.0,3013,3.5612346498506473
4053,1012,Old Yeller ,"Children,Drama",22660.0,3427,3.5612780857893203
4054,61323,Burn After Reading ,"Comedy,Crime,Drama",4944.0,4158,3.5613275613275612
4055,4826,"Big Red One, The ","Action,Adventure,Drama,War",16121.0,578,3.5622837370242215
4056,715,"Horseman on the Roof, The (Hussard sur le toit, Le) ","Drama,Romance",11876.0,614,3.5627035830618894
4057,1897,High Art ,"Drama,Romance",37636.0,1044,3.5627394636015324
4058,229,Death and the Maiden ,"Drama,Thriller",10531.0,2428,3.562808896210873
4059,51834,Becoming Jane ,"Drama,Romance",2977.0,603,3.5630182421227197
4060,53519,Death Proof ,"Action,Adventure,Crime,Horror,Thriller",1991.0,2555,3.5634050880626225
4061,27674,11:14 ,"Comedy,Crime,Drama,Mystery,Thriller",9282.0,614,3.563517915309446
4062,4086,"Big Easy, The ","Action,Crime,Mystery,Romance,Thriller",11028.0,1436,3.5637186629526463
4063,35347,Animal Farm ,"Animation,Drama",11848.0,264,3.5643939393939394
4064,3076,Irma la Douce ,Comedy,2690.0,605,3.564462809917355
4065,4553,They Live ,"Action,Sci-Fi,Thriller",8337.0,1568,3.565051020408163
4066,6898,Sweet Sixteen ,Drama,1376.0,292,3.565068493150685
4067,70599,"Time Traveler's Wife, The ","Drama,Romance,Sci-Fi",24420.0,820,3.5652439024390246
4068,3327,Beyond the Mat ,Documentary,14271.0,735,3.5653061224489795
4069,95510,"Amazing Spider-Man, The ","Action,Adventure,Sci-Fi,IMAX",1930.0,1914,3.565308254963427
4070,8493,Memphis Belle ,"Action,Drama,War",12651.0,1389,3.566234701223902
4071,72171,Black Dynamite ,"Action,Comedy",24804.0,332,3.566265060240964
4072,27416,Jalla! Jalla! ,"Comedy,Drama,Romance",10978.0,467,3.5663811563169165
4073,87222,Kung Fu Panda 2 ,"Action,Adventure,Animation,Children,Comedy,IMAX",49444.0,898,3.566815144766147
4074,963,"Inspector General, The ",Musical,40206.0,544,3.567095588235294
4075,2278,Ronin ,"Action,Crime,Thriller",8195.0,9987,3.5673375388004405
4076,1286,Somewhere in Time ,"Drama,Romance",16633.0,2165,3.5674364896073905
4077,44937,"Child, The (L'enfant) ","Crime,Drama",11490.0,274,3.5675182481751824
4078,412,"Age of Innocence, The ",Drama,10436.0,4522,3.568000884564352
4080,99145,"Impossible, The (Imposible, Lo) ","Drama,Thriller",80278.0,299,3.568561872909699
4081,7377,"United States of Leland, The ","Crime,Drama",13573.0,377,3.5689655172413794
4082,8341,Oliver Twist ,"Adventure,Crime,Drama",10949.0,876,3.5690639269406392
4086,5349,Spider-Man ,"Action,Adventure,Sci-Fi,Thriller",557.0,23404,3.5691762091950094
4087,53468,Fido ,"Comedy,Horror,Thriller",10288.0,482,3.569502074688797
4088,40955,Breakfast on Pluto ,"Comedy,Drama",1420.0,309,3.56957928802589
4089,62203,Martyrs ,Horror,9539.0,287,3.5696864111498257
4090,6201,Lady Jane ,"Drama,Romance",21867.0,258,3.5697674418604652
4091,5122,Summer of '42 ,Drama,41357.0,378,3.57010582010582
4092,4410,Something Wild ,"Comedy,Crime,Drama",11300.0,810,3.5703703703703704
4094,6545,I Capture the Castle ,"Drama,Romance",17920.0,291,3.570446735395189
4095,1051,Trees Lounge ,Drama,27845.0,1352,3.5710059171597632
4096,1542,Brassed Off ,"Comedy,Drama,Romance",9450.0,2152,3.571096654275093
4097,2725,Twin Falls Idaho ,Drama,33430.0,681,3.5712187958883996
4098,803,Walking and Talking ,"Comedy,Drama,Romance",49963.0,587,3.5715502555366268
4099,90746,"Adventures of Tintin, The ","Action,Animation,Mystery,IMAX",17578.0,1132,3.5715547703180213
4100,4128,"Lost Boys, The ","Comedy,Horror,Thriller",1547.0,5532,3.5718546637744035
4101,1120,"People vs. Larry Flynt, The ","Comedy,Drama",1630.0,9028,3.571942844483828
4102,4308,Moulin Rouge ,"Drama,Musical,Romance",824.0,11862,3.5720367560276514
4104,3223,"Zed & Two Noughts, A ",Drama,33078.0,318,3.5723270440251573
4105,3479,Ladyhawke ,"Adventure,Fantasy,Romance",526.0,3747,3.5724579663730984
4106,5383,"Hound of the Baskervilles, The ","Crime,Horror,Mystery",11791.0,793,3.5725094577553596
4110,941,"Mark of Zorro, The ",Adventure,32093.0,986,3.5725152129817443
4112,49932,Inland Empire ,"Drama,Mystery,Thriller",1730.0,703,3.572546230440967
4113,3510,Frequency ,"Drama,Thriller",10559.0,7836,3.572741194486983
4114,6218,Bend It Like Beckham ,"Comedy,Drama,Romance",455.0,7308,3.5727969348659006
4115,54745,Rocket Science ,"Comedy,Drama",13068.0,336,3.5729166666666665
4116,3086,March of the Wooden Soldiers (a.k.a. Babes in Toyland) ,"Children,Comedy,Fantasy",25898.0,452,3.5730088495575223
4117,1022,Cinderella ,"Animation,Children,Fantasy,Musical,Romance",11224.0,9086,3.573189522342065
4122,5792,Roger Dodger ,"Comedy,Drama",13441.0,907,3.573318632855568
4123,107069,Lone Survivor ,"Action,Drama,Thriller,War",193756.0,320,3.5734375
4124,6768,Luther ,Drama,5653.0,354,3.573446327683616
4126,1937,Going My Way ,"Comedy,Drama,Musical",17661.0,551,3.573502722323049
4127,4210,Manhunter ,"Action,Crime,Drama,Horror,Thriller",11454.0,1908,3.5738993710691824
4128,3020,Falling Down ,"Action,Drama",37094.0,6313,3.573974338666244
4129,40583,Syriana ,"Drama,Thriller",231.0,2913,3.574150360453141
4130,3706,Angel Heart ,"Film-Noir,Horror,Mystery,Thriller",635.0,2692,3.574294205052006
4131,2593,"Monster, The (Mostro, Il) ",Comedy,22826.0,504,3.574404761904762
4132,60293,"Wackness, The ","Comedy,Drama,Romance",13990.0,432,3.5752314814814814
4133,71464,"Serious Man, A ","Comedy,Drama",12573.0,1275,3.575686274509804
4134,4605,How to Get Ahead in Advertising ,"Comedy,Fantasy",14776.0,401,3.576059850374065
4135,3932,"Invisible Man, The ","Horror,Sci-Fi",10787.0,1456,3.5762362637362637
4136,74228,Triangle ,"Drama,Horror,Mystery,Thriller",26466.0,295,3.5762711864406778
4137,6214,Irreversible (Irréversible) ,"Crime,Drama,Mystery,Thriller",979.0,1252,3.57667731629393
4138,5152,We Were Soldiers ,"Action,Drama,War",10590.0,3314,3.576795413397707
4139,27838,Mean Creek ,"Drama,Thriller",12281.0,690,3.5768115942028986
4140,2870,Barefoot in the Park ,Comedy,17887.0,1298,3.5770416024653313
4141,568,Bhaji on the Beach ,"Comedy,Drama",14587.0,389,3.577120822622108
4142,8622,Fahrenheit 9/11 ,Documentary,1777.0,8179,3.5772710600317885
4143,2321,Pleasantville ,"Comedy,Drama,Fantasy",2657.0,13627,3.577309752696852
4144,7107,Foul Play ,"Comedy,Thriller",15659.0,478,3.577405857740586
4145,6344,101 Reykjavik (101 Reykjavík) ,"Comedy,Drama,Romance",10989.0,452,3.577433628318584
4146,53972,Live Free or Die Hard ,"Action,Adventure,Crime,Thriller",1571.0,4058,3.5777476589452935
4147,3576,"Hidden, The ","Action,Horror,Sci-Fi",12476.0,1194,3.577889447236181
4148,56587,"Bucket List, The ","Comedy,Drama",7350.0,1716,3.578088578088578
4149,3868,"Naked Gun: From the Files of Police Squad!, The ","Action,Comedy,Crime,Romance",37136.0,7338,3.578291087489779
