,movieId,title,genres
12803,60365,Frosty the Snowman ,Animation|Children|Comedy|Fantasy|Musical
12804,60376,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki ,Documentary|Horror|War
12805,60382,Roman Polanski: Wanted and Desired ,Documentary
12806,60384,Z Channel: A Magnificent Obsession ,Documentary
12807,60389,Battle for Haditha ,War
12808,60391,Alexandra (Aleksandra) ,Drama|War
12809,60393,Transylvania ,Drama
12810,60397,Mamma Mia! ,Comedy|Musical|Romance
12811,60405,Ganes ,Drama|Musical
12812,60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) ,Comedy
12813,60411,"Pornographers, The (Erogotoshi-tachi yori: Jinruigaku nyûmon) ",Comedy|Drama
12814,60418,Kabluey ,Comedy|Drama
12815,60421,"Stone Angel, The ",Drama
12816,60436,Honeydripper ,Drama
12817,60450,Summer of '04 (Sommer '04) ,Drama
12818,60461,"Home of Dark Butterflies, The (Tummien perhosten koti) ",Drama
12819,60463,Dark Floors ,Fantasy|Horror
12820,60469,Silentium ,Crime|Thriller
12821,60471,Rogue ,Action|Adventure|Horror|Thriller
12822,60475,"Violin, El ",Drama
12823,60479,Sublime ,Horror|Thriller
12824,60482,Towelhead (a.k.a. Nothing is Private) ,Drama
12825,60484,No Regrets for Our Youth (Waga seishun ni kuinashi) ,Drama
12826,60487,"It's the Great Pumpkin, Charlie Brown ",Animation|Children|Comedy
12827,60494,Borderline ,Crime|Drama|Romance
12828,60503,Katyn ,Drama|War
12829,60508,Pan Tadeusz: The Last Foray in Lithuania (Pan Tadeusz) ,Drama|Romance|War
12830,60514,Journey to the Center of the Earth ,Action|Adventure|Sci-Fi
12831,60516,Meet Dave ,Comedy|Sci-Fi
12832,60522,"Machine Girl, The (Kataude mashin gâru) ",Action|Comedy|Fantasy|Horror|Thriller
12833,60524,August ,Drama
12834,60526,Death Defying Acts ,Drama|Romance|Thriller
12835,60530,Water Lilies (Naissance des pieuvres) ,Drama
12836,60538,Shrooms ,Horror|Thriller
12837,60544,Manslaughter (Drabet) ,Drama
12838,60546,"Bench, The (Bænken) ",Drama
12839,60551,Breath (Soom) ,Drama
12840,60566,Just Another Love Story (Kærlighed på film) ,Crime|Drama|Thriller
12841,60568,"Substitute, The (Vikaren) ",Comedy|Sci-Fi|Thriller
12842,60579,Next Door (Naboer) ,Horror|Mystery|Thriller
12843,60585,Chinese Roulette (Chinesisches Roulette) ,Drama
12844,60590,"Heartbeat Detector (Question humaine, La) ",Drama|Thriller
12845,60599,Flakes ,Comedy
12846,60609,Death Note ,Adventure|Crime|Drama|Horror|Mystery
12847,60616,"Majority of One, A ",Comedy|Drama|Romance
12848,60618,Moving McAllister ,Comedy
12849,60625,"Tall T, The ",Western
12850,60641,Music Within ,Comedy|Drama|Romance|War
12851,60647,Transsiberian ,Crime|Drama|Thriller
12852,60649,Space Chimps ,Adventure|Animation|Comedy
12853,60654,"Last Mistress, The (vieille maîtresse, Une) ",Drama
12854,60666,Jimmy Carter Man from Plains ,Documentary
12855,60674,Stargate: Continuum ,Sci-Fi
12856,60684,Watchmen ,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
12857,60686,Bravo Two Zero ,Adventure|Thriller|War
12858,60688,Conspiracy ,Action|Drama|Mystery|Thriller|War
12859,60702,WarGames: The Dead Code ,Drama|Sci-Fi|Thriller
12860,60707,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland ,Comedy|Documentary
12861,60728,Steal a Pencil for Me ,Documentary|Romance
12862,60735,Shotgun Stories ,Drama|Thriller
12863,60737,Watching the Detectives ,Comedy|Romance
12864,60743,Mr. Untouchable ,Crime|Documentary
12865,60745,Blast of Silence ,Crime|Drama|Thriller
12866,60753,Felon ,Crime|Drama
12867,60756,Step Brothers ,Comedy
12868,60758,Brideshead Revisited ,Drama
12869,60760,"X-Files: I Want to Believe, The ",Drama|Mystery|Sci-Fi|Thriller
12870,60763,American Teen ,Documentary
12871,60766,Man on Wire ,Documentary
12872,60768,CSNY Déjà Vu ,Documentary
12873,60803,"Little Drummer Boy, The ",Animation|Children|Musical
12874,60806,"Little Mermaid 2: Return to the Sea, The ",Animation|Children|Fantasy|Musical
12875,60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) ",Adventure|Comedy|Fantasy
12876,60818,Hogfather (Terry Pratchett's Hogfather) ,Adventure|Fantasy|Thriller
12877,60825,Mulberry Street ,Action|Horror|Thriller
12878,60827,Lost in Beijing (Ping guo) ,Drama
12879,60832,Pathology ,Crime|Horror|Thriller
12880,60838,Love & Pop ,Drama
12881,60857,"Tracey Fragments, The ",Drama
12882,60880,"Family Game, The (Kazoku gêmu) ",Comedy|Drama
12883,60885,"Zone, The (La Zona) ",Drama|Thriller
12884,60887,Blindsight ,Adventure|Documentary
12885,60894,"Edge of Love, The ",Drama|Romance|War
12886,60896,"Godless Girl, The ",Drama
12887,60904,Heart of a Dog (Sobachye serdtse) ,Comedy|Drama|Sci-Fi
12888,60914,Bonneville ,Comedy|Drama
12889,60930,Frozen City (Valkoinen kaupunki) ,Drama
12890,60937,"Mummy: Tomb of the Dragon Emperor, The ",Action|Adventure|Fantasy|Thriller
12891,60939,Swing Vote ,Comedy|Drama
12892,60941,"Midnight Meat Train, The ",Horror|Mystery|Thriller
12893,60943,Frozen River ,Drama
12894,60946,Sixty Six ,Comedy|Drama
12895,60948,Bottle Shock ,Drama
12896,60950,Vicky Cristina Barcelona ,Comedy|Drama|Romance
12897,60979,Batman: Gotham Knight ,Action|Animation|Crime
12898,60981,Fist of the North Star ,Action|Animation
12899,60983,Eve and the Fire Horse ,Drama
12900,60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) ",Drama
12901,60992,"Moment to Remember, A (Nae meorisokui jiwoogae) ",Drama|Romance
12902,61004,Year of the Gun ,Action|Romance|Thriller
12903,61009,Inside Paris (Dans Paris) ,Drama
12904,61011,"Walker, The ",Drama|Mystery
12905,61013,Absolute Giganten ,Action|Comedy|Drama|Romance
12906,61018,Peppermint Candy (Bakha satang) ,Drama
12907,61024,Pineapple Express ,Action|Comedy|Crime
12908,61026,Red Cliff (Chi bi) ,Action|Adventure|Drama|War
12909,61031,"World's Greatest Lover, The ",Comedy
12910,61035,W Delta Z (a.k.a. The Killing Gene) ,Crime|Horror|Thriller
12911,61037,Silent Light (Stellet licht) ,Drama
12912,61041,"Take, The ",Crime|Drama
12913,61048,Expired ,Comedy|Drama|Romance
12914,61071,"Sisterhood of the Traveling Pants 2, The ",Adventure|Comedy|Drama|Romance
12915,61073,Hell Ride ,Action|Drama|Thriller
12916,61075,Elegy ,Drama|Romance
12917,61083,"Good Humor Man, The ",Drama|Romance
12918,61091,Bomb It ,Documentary
12919,61100,Still Life (Sanxia haoren) ,Drama|Romance
12920,61108,Bathory ,Drama|Fantasy
12921,61110,Quid Pro Quo ,Drama|Thriller
12922,61116,Black Caesar ,Crime|Drama
12923,61123,High School Musical 2 ,Comedy|Drama|Musical|Romance
12924,61132,Tropic Thunder ,Action|Adventure|Comedy|War
12925,61136,"Objective, The ",Horror|Sci-Fi|Thriller|War
12926,61160,Star Wars: The Clone Wars ,Action|Adventure|Animation|Sci-Fi
12927,61167,Henry Poole is Here ,Drama|Mystery
12928,61206,In the City of Sylvia (En la ciudad de Sylvia) ,Drama
12929,61210,Mutant Chronicles ,Action|Adventure|Sci-Fi
12930,61215,13 Beloved (13 game sayawng) ,Horror|Mystery|Thriller
12931,61236,Waltz with Bashir (Vals im Bashir) ,Animation|Documentary|Drama|War
12932,61240,Let the Right One In (Låt den rätte komma in) ,Drama|Fantasy|Horror|Romance
12933,61246,Hamlet 2 ,Comedy
12934,61248,Death Race ,Action|Adventure|Sci-Fi|Thriller
12935,61250,"House Bunny, The ",Comedy
12936,61253,"Longshots, The ",Drama
12937,61255,"Rocker, The ",Comedy
12938,61257,I.O.U.S.A. (a.k.a. IOUSA) ,Documentary
12939,61262,Mirrors ,Horror|Mystery|Thriller
12940,61264,"Girl Cut in Two, The (Fille coupée en deux, La) ",Drama|Thriller
12941,61267,Fly Me to the Moon ,Adventure|Animation|Children|IMAX
12942,61269,Trumbo ,Documentary
12943,61279,Variety Lights ,Drama
12944,61285,Path to War ,Drama
12945,61289,Sukiyaki Western Django ,Action|Western
12946,61301,American Zombie ,Comedy|Horror
12947,61312,Noise ,Comedy|Drama
12948,61314,Return to House on Haunted Hill ,Horror|Thriller
12949,61317,Feed ,Action|Crime|Mystery|Thriller
12950,61319,Somers Town ,Drama
12951,61323,Burn After Reading ,Comedy|Crime|Drama
12952,61348,Disaster Movie ,Comedy
12953,61350,Babylon A.D. ,Action|Adventure|Sci-Fi|Thriller
12954,61352,Traitor ,Crime|Drama|Thriller
12955,61354,College ,Comedy
12956,61357,Trouble the Water ,Documentary
12957,61361,"Women, The ",Comedy|Drama
12958,61373,"Woman in Black, The ",Horror|Mystery
12959,61394,"Onion Movie, The ",Comedy
12960,61396,Sergeant Rutledge ,Crime|Western
12961,61398,"Mother of Tears: The Third Mother (Terza madre, La) ",Fantasy|Horror|Thriller
12962,61401,"Spirit, The ",Action|Comedy|Fantasy|Thriller
12963,61406,John Adams ,Drama
12964,61414,Tobacco Road ,Comedy|Drama
12965,61434,Oh! What a Lovely War ,Musical|War
12966,61449,"Burning Plain, The ",Drama|Romance
12967,61451,"Seventh Cross, The ",Drama|War
12968,61465,Bangkok Dangerous ,Action|Crime|Thriller
12969,61467,Everybody Wants to Be Italian ,Comedy|Romance
12970,61470,"Boys in Company C, The ",Drama|War
12971,61473,"Secret, A (Un secret) ",Drama|War
12972,61475,August Evening ,Drama
12973,61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin) ,Action
12974,61553,"Fifth Commandment, The ",Action|Comedy|Crime|Drama|Thriller
12975,61560,That's Black Entertainment ,Documentary
12976,61567,Kummeli Alivuokralainen ,Comedy
12977,61586,"Half Life of Timofey Berezin, The (PU-239) ",Drama
12978,61628,Sunflower (Xiang ri kui) ,Drama
12979,61634,Son of Lassie ,Children|Drama
12980,61638,Flu Bird ,Horror
12981,61646,DarkBlueAlmostBlack (Azuloscurocasinegro) ,Drama|Romance
12982,61678,"Foot Fist Way, The ",Comedy
12983,61692,Altered ,Horror|Sci-Fi|Thriller
12984,61695,Ladrones ,Drama
12985,61697,Righteous Kill ,Crime|Mystery|Thriller
12986,61705,Lakeview Terrace ,Drama|Thriller
12987,61707,Ladrón que roba a ladrón ,Action|Adventure|Comedy|Crime
12988,61724,Shadows in Paradise (Varjoja paratiisissa) ,Comedy|Romance
12989,61729,Ghost Town ,Comedy|Fantasy|Romance
12990,61742,Maradona by Kusturica ,Documentary
12991,61768,Accused (Anklaget) ,Drama
12992,61816,Import/Export ,Drama
12993,61818,"Crow, The: Wicked Prayer ",Action|Adventure|Fantasy|Thriller
12994,61862,In Bed (En la cama) ,Drama
12995,61868,Jam ,Drama
12996,61913,Africa addio ,Documentary
12997,61931,Private Parts ,Horror|Thriller
12998,61934,Freebie and the Bean ,Action|Comedy
12999,61937,Sawdust and Tinsel (Gycklarnas afton) ,Drama
13000,61941,Humboldt County ,Comedy|Drama
13001,61948,100 Feet ,Horror|Thriller
13002,61950,Boot Camp ,Thriller
13003,61961,On the Beach ,Drama|Sci-Fi
13004,61967,"Autumn Afternoon, An (Sanma no aji) ",Drama
13005,61970,Moonbase ,Sci-Fi
13006,61986,Appaloosa ,Western
13007,61991,Miracle at St. Anna ,Drama|Mystery|War
13008,61994,"So Normal (Normais, Os) ",Comedy
13009,62000,"Steamroller and the Violin, The (Katok i skripka) ",Drama
13010,62008,Dead Fury ,Action|Animation|Comedy|Horror
13011,62010,Tears of April (Käsky) ,Drama|Romance|War
13012,62014,Zuzu Angel ,Drama
13013,62049,1984 ,Drama|Sci-Fi
13014,62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh) ",Action|War|Western
13015,62063,Dead Man's Letters (Pisma myortvogo cheloveka) ,Drama|Film-Noir
13016,62081,Eagle Eye ,Action|Crime|Thriller|IMAX
13017,62113,How to Lose Friends & Alienate People ,Comedy
13018,62115,Six Shooter ,Comedy|Drama
13019,62137,Nights in Rodanthe ,Drama|Romance
13020,62153,Look Back in Anger ,Drama
13021,62155,Nick and Norah's Infinite Playlist ,Comedy|Drama|Romance
13022,62157,"Secrets, The (Sodot, Ha-) ",Drama|Romance
13023,62198,Marjoe ,Documentary
13024,62203,Martyrs ,Horror
13025,62206,Supermarket Woman (Sûpâ no onna) ,Comedy
13026,62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) ",Drama
13027,62213,"Sexo, Amor e Traição ",Comedy
13028,62235,Red ,Drama|Thriller
13029,62237,Part of the Weekend Never Dies ,Documentary
13030,62245,"Music Room, The (Jalsaghar) ",Drama
13031,62250,Gomorrah (Gomorra) ,Crime|Drama
13032,62254,"Funeral, The (Ososhiki) ",Comedy
13033,62265,"Accidental Husband, The ",Comedy|Romance
13034,62277,KM 31: Kilometro 31 ,Horror
13035,62293,"Duchess, The ",Drama|Romance
13036,62299,Alone in the Dark II ,Action|Horror
13037,62304,"Tulse Luper Suitcases, Part 1: The Moab Story, The ",Adventure|Drama|Fantasy|Film-Noir
13038,62331,Dead Leaves ,Action|Adventure|Animation|Comedy|Sci-Fi
13039,62334,"Wrong Man, The ",Romance|Thriller
13040,62336,FLCL ,Animation|Comedy|Fantasy|Sci-Fi
13041,62344,Rachel Getting Married ,Drama|Romance
13042,62374,Body of Lies ,Action|Drama|Thriller
13043,62376,City of Ember ,Adventure|Children|Sci-Fi
13044,62378,Magicians ,Comedy
13045,62383,"20,000 Leagues Under the Sea ",Action|Adventure|Sci-Fi
13046,62385,"Ace High (Quattro dell'Ave Maria, I) ",Comedy|Western
13047,62390,Autism: The Musical ,Documentary
13048,62394,Max Payne ,Action|Crime|Drama|Thriller
13049,62420,"Pool, The ",Comedy|Drama
13050,62434,Zack and Miri Make a Porno ,Comedy|Drama|Romance
13051,62437,W. ,Drama
13052,62439,My Best Friend's Girl ,Comedy|Romance
13053,62467,Family Life ,Drama
13054,62474,Adios Sabata ,Action|War|Western
13055,62511,"Synecdoche, New York ",Comedy|Drama
13056,62514,Come to the Stable ,Drama
13057,62526,"Drowning Pool, The ",Mystery|Thriller
13058,62553,"Secret Life of Bees, The ",Drama
13059,62577,Flash of Genius ,Drama
13060,62586,"American Carol, An ",Comedy|Fantasy
13061,62594,"Banishment, The (Izgnanie) ",Drama
13062,62644,"Wave, The (Welle, Die) ",Drama
13063,62660,"Deux mondes, Les ",Comedy|Fantasy
13064,62662,Tokyo-Ga ,Documentary
13065,62669,Black River (Kuroi kawa) ,Drama
13066,62671,Fallout ,Action|Sci-Fi
13067,62718,"Angus, Thongs and Perfect Snogging ",Comedy|Romance
13068,62721,Bad Eggs ,Comedy|Thriller
13069,62726,Tyler Perry's The Family That Preys ,Drama
13070,62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) ,Adventure|Animation|Children|Drama|Fantasy
13071,62733,Quarantine ,Drama|Horror|Mystery|Thriller
13072,62761,Taifu Club (Taifû kurabu) ,Drama|Romance
13073,62764,Black Moon ,Fantasy|Mystery|Sci-Fi|War
13074,62781,My Sons (Musuko) ,Comedy|Romance
13075,62788,Lost Boys: The Tribe ,Comedy|Horror|Thriller
13076,62792,Pride and Glory ,Crime|Drama
13077,62796,Fifty Pills ,Comedy
13078,62799,"Express, The ",Drama
13079,62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) ,Action|Drama
13080,62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) ,Action
13081,62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight ,Sci-Fi
13082,62836,Babylon 5: The Lost Tales - Voices in the Dark ,Sci-Fi
13083,62847,"Love of Siam, The (Rak haeng Siam) ",Drama|Mystery|Romance
13084,62849,RocknRolla ,Action|Crime
13085,62851,Zen Noir ,Comedy|Drama|Mystery
13086,62912,High School Musical 3: Senior Year ,Musical
13087,62916,"Wicked Lady, The ",Adventure|Drama
13088,62920,I Can Get It for You Wholesale ,Drama|Romance
13089,62925,"Adventures of Huckleberry Finn, The ",Adventure|Drama
13090,62953,Resistance ,Drama|Romance|War
13091,62956,Futurama: Bender's Game ,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
13092,62970,Tin Man ,Adventure|Fantasy|Sci-Fi
13093,62972,Into the West ,Adventure|Drama|Western
13094,62974,"Adventures of Tom Sawyer, The ",Adventure
13095,62999,Madagascar: Escape 2 Africa ,Action|Adventure|Animation|Children|Comedy|IMAX
13096,63001,Admiral ,Drama|War
13097,63007,"Affairs of Anatol, The ",Comedy|Drama
13098,63033,Blindness ,Drama|Mystery|Romance|Thriller
13099,63062,Changeling ,Crime|Drama|Mystery
13100,63069,Guinea Pig: Flowers of Flesh and Blood (Za ginipiggu 2: Chiniku no hana) ,Horror
13101,63072,"Road, The ",Adventure|Drama|Thriller
13102,63082,Slumdog Millionaire ,Crime|Drama|Romance
13103,63113,Quantum of Solace ,Action|Adventure|Thriller
13104,63119,Filth and Wisdom ,Comedy|Drama|Musical|Romance
13105,63121,"Tale of Two Cities, A ",Drama|Romance
13106,63131,Role Models ,Comedy
13107,63134,"Great K & A Train Robbery, The ",Action|Western
13108,63141,Rockin' in the Rockies ,Comedy|Musical|Western
13109,63179,Tokyo! ,Drama
13110,63181,Tokyo Gore Police (Tôkyô zankoku keisatsu) ,Action|Horror
13111,63187,Kozara ,Drama|War
13112,63189,Sauna ,Horror|Mystery
13113,63194,Caótica Ana ,Comedy|Drama|Mystery|Romance
13114,63222,JCVD ,Action|Drama|Thriller
13115,63226,Repast (Meshi) ,Drama
13116,63229,Feiern ,Documentary
13117,63237,Happily Ever After ,Animation|Children|Comedy|Musical
13118,63239,Cinderella ,Children|Fantasy|Musical|Romance
13119,63271,Gold Raiders ,Comedy|Western
13120,63273,Captain Mike Across America (Slacker Uprising) ,Documentary
13121,63276,Crows Zero (Kurôzu zero) ,Action
13122,63278,"Homem Que Desafiou o Diabo, O ",Comedy
13123,63280,"Winning of Barbara Worth, The ",Drama|Romance|Western
13124,63283,"Whole Town's Talking, The (Passport to Fame) ",Comedy|Crime
13125,63310,"War Lord, The ",Drama|Romance|War
13126,63312,Krabat ,Drama|Fantasy
13127,63327,Säg att du älskar mig ,Drama
13128,63329,Christmas Story (Joulutarina) ,Children|Drama|Fantasy
13129,63332,"Guard Post, The (G.P. 506) ",Horror
13130,63339,Every Stewardess Goes to Heaven (Todas las azafatas van al cielo) ,Drama|Romance
13131,63391,Goyokin ,Action|Drama
13132,63393,Camp Rock ,Comedy|Musical|Romance
13133,63433,Farscape: The Peacekeeper Wars ,Action|Adventure|Sci-Fi
13134,63436,Saw V ,Crime|Horror|Thriller
13135,63446,"Christmas Tale, A (Un conte de Noël) ",Comedy|Drama
13136,63458,Critters 4 ,Comedy|Horror|Sci-Fi
13137,63468,Restaurant ,Drama
13138,63479,Sex Drive ,Comedy
13139,63481,Soul Men ,Comedy|Musical
13140,63483,While She Was Out ,Thriller
13141,63515,The Island ,Drama|Mystery
13142,63540,Beverly Hills Chihuahua ,Adventure|Children|Comedy
13143,63544,Half Moon (a.k.a. Niwemang) ,Drama|War
13144,63590,Purple Violets ,Comedy|Drama|Romance
13145,63617,Christmas on Mars ,Sci-Fi
13146,63629,Fanny ,Drama|Romance
13147,63645,"Free Will, The (Freie Wille, Der) ",Crime|Drama
13148,63647,Hanzo the Razor: Sword of Justice (Goyôkiba) ,Action
13149,63662,Where a Good Man Goes (Joi gin a long) ,Action|Drama|Thriller
13150,63676,"Face of Another, The (Tanin no kao) ",Drama|Sci-Fi
13151,63688,"Gaucho, The ",Adventure|Romance
13152,63692,Don Q Son of Zorro ,Adventure|Romance
13153,63698,Three Monkeys (Üç maymun) ,Drama
13154,63758,Casanova '70 ,Comedy|Drama
13155,63760,Bellissima ,Drama
13156,63768,Tattooed Life (Irezumi ichidai) ,Crime|Drama
13157,63772,Bullfighter and the Lady ,Action|Drama|Romance
13158,63781,"Living Sea, The ",Documentary|IMAX
13159,63788,"Dirty Dozen: Next Mission, The ",Action|War
13160,63791,Dirty Dozen: The Deadly Mission ,Action|Drama|War
13161,63793,Wagon Master ,Western
13162,63806,Ring of Darkness ,Horror|Thriller
13163,63808,"Class, The (Entre les murs) ",Drama
13164,63810,When Willie Comes Marching Home ,Comedy|War
13165,63826,Splinter ,Action|Horror|Thriller
13166,63828,Confessions of a Superhero ,Documentary
13167,63836,"Manson Family, The ",Crime|Drama|Horror
13168,63840,Kanak Attack ,Drama
13169,63853,Australia ,Adventure|Drama|War|Western
13170,63859,Bolt ,Action|Adventure|Animation|Children|Comedy
13171,63862,Revenge of the Zombies ,Horror
13172,63876,Milk ,Drama
13173,63989,"Devil Doll, The ",Horror|Sci-Fi
13174,63992,Twilight ,Drama|Fantasy|Romance|Thriller
13175,64010,"Children, The ",Horror
13176,64030,Transporter 3 ,Action|Adventure|Crime|Thriller
13177,64032,Four Christmases ,Comedy
13178,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) ",Drama|War
13179,64037,Surveillance ,Crime|Mystery|Thriller
13180,64099,Stuff and Dough (Marfa si banii) ,Drama
13181,64114,Fireproof ,Drama|Romance
13182,64116,Igor ,Animation|Comedy
13183,64153,"Devil's Chair, The ",Horror
13184,64167,Dinotopia ,Adventure|Fantasy
13185,64197,Hunger ,Drama
13186,64229,Cadillac Records ,Drama|Musical
13187,64231,Punisher: War Zone ,Action|Crime|Drama|Thriller
13188,64234,"Guyver, The ",Action|Comedy|Sci-Fi
13189,64236,Flashbacks of a Fool ,Drama
13190,64241,"Lonely Wife, The (Charulata) ",Drama|Romance
13191,64243,"Lady with the Dog, The (Dama s sobachkoy) ",Drama|Romance
13192,64245,"Bell Boy, The ",Comedy
13193,64249,Shrek the Halls ,Adventure|Animation|Comedy|Fantasy
13194,64273,"Lovers, The (Les Amants) ",Drama
13195,64275,"Blue Light, The (Blaue Licht, Das) ",Drama|Fantasy|Mystery
13196,64278,"Pervert's Guide to Cinema, The ",Documentary
13197,64280,Hospital ,Documentary
13198,64283,Women of the Night (Yoru no onnatachi) ,Drama
13199,64285,Wallace and Gromit in 'A Matter of Loaf and Death' ,Animation|Comedy
13200,64288,Ace of Hearts ,Children|Drama
13201,64321,"Friend of Mine, A (Ein Freund von mir) ",Comedy|Drama
13202,64325,"Long Night, The ",Crime|Drama|Film-Noir|Romance|Thriller
13203,64327,Fools' Parade ,Comedy|Drama|Thriller
13204,64338,Gypsy ,Comedy|Drama|Musical
13205,64365,Malaya ,Adventure|Drama
13206,64368,Ninja III: The Domination ,Action
13207,64385,Body of War ,Documentary|War
13208,64408,"Sun Shines Bright, The ",Comedy|Drama
13209,64410,Four Men and a Prayer ,Adventure|Mystery
13210,64418,"Man Named Pearl, A ",Documentary
13211,64424,Dallas: War of the Ewings ,Drama
13212,64427,Much Ado About Something ,Documentary
13213,64497,"Day the Earth Stood Still, The ",Drama|Sci-Fi|Thriller|IMAX
13214,64499,Che: Part One ,Drama|War
13215,64501,Che: Part Two ,Drama|War
13216,64508,Starship Troopers 3: Marauder ,Action|Sci-Fi|War
13217,64511,Dean Spanley ,Comedy|Drama
13218,64517,I Am the Law ,Crime|Drama
13219,64519,Boomerang ,Crime|Drama|Film-Noir
13220,64522,Patterns ,Drama
13221,64524,Nothing Like the Holidays ,Comedy|Drama|Romance
13222,64548,"Climax, The ",Horror|Musical
13223,64550,"Strange Door, The ",Horror
13224,64552,Pandora's Box (Pandora'nin kutusu) ,Drama
13225,64575,Doubt ,Drama|Mystery
13226,64577,Cyborg Girl (Boku no kanojo wa saibôgu) ,Action|Comedy|Romance|Sci-Fi
13227,64611,"Forgotten One, The ",Thriller
13228,64614,Gran Torino ,Crime|Drama
13229,64620,Frost/Nixon ,Drama
13230,64622,"Reader, The ",Drama|Romance
13231,64645,"Wrecking Crew, The ",Action|Adventure|Comedy|Drama
13232,64650,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi) ",Comedy|Drama|Musical|Romance
13233,64652,Delgo ,Adventure|Animation|Comedy|Fantasy|Romance
13234,64658,"Chamber of Death (Chambre des morts, La) ",Crime|Mystery|Thriller
13235,64660,Waiter (Ober) ,Comedy
13236,64695,Sword of the Stranger (Sutorejia: Mukô hadan) ,Action|Adventure|Animation
13237,64701,I've Loved You So Long (Il y a longtemps que je t'aime) ,Drama|Mystery
13238,64704,Jesus Is a Palestinian (Jezus is een Palestijn) ,Comedy
13239,64716,Seven Pounds ,Drama
13240,64747,Meltdown: Days of Destruction ,Action|Sci-Fi|Thriller
13241,64750,Pin... ,Horror
13242,64754,Love ,Crime|Drama|Thriller
13243,64784,"Animal Kingdom, The ",Drama|Romance
13244,64793,Tumannost Andromedy ,Adventure|Romance|Sci-Fi
13245,64839,"Wrestler, The ",Drama
13246,64845,"Memory Keeper's Daughter, The ",Drama
13247,64895,"Little Giant, The ",Comedy|Crime
13248,64897,Mr. Wu ,Drama
13249,64900,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) ",Action|Adventure|Fantasy|Horror|Romance
13250,64903,"Nazis Strike, The (Why We Fight, 2) ",Documentary|War
13251,64906,"Battle of Britain, The (Why We Fight, 4) ",Documentary|War
13252,64918,Small Cuts (Petites coupures) ,Drama|Romance
13253,64921,Arabian Nights ,Action|Adventure
13254,64923,"Blackbird, The ",Crime|Drama
13255,64926,"Battle of Russia, The (Why We Fight, 5) ",Documentary|War
13256,64930,"More the Merrier, The ",Comedy|Romance
13257,64942,Tuya's Marriage (Tuya de hun shi) ,Drama|Romance
13258,64944,Face of a Fugitive ,Western
13259,64953,"Dirty Dozen, The: The Fatal Mission ",Action|Adventure|War
13260,64957,"Curious Case of Benjamin Button, The ",Drama|Fantasy|Mystery|Romance
13261,64959,"Divide and Conquer (Why We Fight, 3) ",Documentary|War
13262,64969,Yes Man ,Comedy
13263,64976,Hexed ,Comedy
13264,64979,On the Rumba River (On the Rhumba River) ,Documentary|Musical
13265,64983,Valkyrie ,Drama|Thriller|War
13266,64986,Birds of America ,Comedy|Drama
13267,64990,Pete Seeger: The Power of Song ,Documentary
13268,64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) ,Animation|Drama|Romance
13269,64997,War of the Worlds ,Action|Sci-Fi
13270,64999,War of the Worlds 2: The Next Wave ,Action
13271,65001,Constantine's Sword ,Documentary
13272,65006,Impulse ,Mystery|Thriller
13273,65011,Zona Zamfirova ,Comedy|Drama
13274,65025,Double Dynamite ,Comedy|Musical
13275,65027,"Death Kiss, The ",Comedy|Mystery
13276,65033,Girls Rock! ,Documentary
13277,65037,Ben X ,Drama
13278,65045,Alien Raiders ,Mystery|Sci-Fi|Thriller
13279,65051,American Loser (Trainwreck: My Life as an Idiot) ,Comedy|Drama
13280,65063,"King of Ping Pong, The (Ping-pongkingen) ",Drama
13281,65078,Jane Austen in Manhattan ,Drama|Romance
13282,65088,Bedtime Stories ,Adventure|Children|Comedy
13283,65091,Manhattan Melodrama ,Crime|Drama|Romance
13284,65111,Two Days ,Comedy|Drama|Thriller
13285,65126,Choke ,Comedy|Drama
13286,65130,Revolutionary Road ,Drama|Romance
13287,65133,Blackadder Back & Forth ,Comedy
13288,65135,Blackadder's Christmas Carol ,Comedy
13289,65142,Loft ,Crime|Drama|Mystery
13290,65155,"Surfer, Dude ",Comedy
13291,65181,Nobel Son ,Comedy|Crime|Drama|Thriller
13292,65188,Dear Zachary: A Letter to a Son About His Father ,Documentary
13293,65193,Wild Child ,Drama|Romance
