,movieId,title,genres,imdbId,tmdbId
10808,43556,Annapolis ,Drama,417433,13275.0
10809,43558,Big Momma's House 2 ,"Action,Comedy,Crime",421729,11565.0
10810,43560,Nanny McPhee ,"Children,Comedy,Fantasy",396752,11283.0
10811,43567,Sweet November ,Drama,63661,97936.0
10812,43571,Double Dare ,Documentary,365135,19416.0
10813,43589,"Dark, The ","Horror,Mystery,Thriller",411267,17.0
10814,43608,Panic in Year Zero! ,"Horror,Sci-Fi,Thriller",56331,27568.0
10815,43624,Here Comes the Groom ,"Comedy,Musical,Romance",43633,27629.0
10816,43626,Julie ,Thriller,49388,45726.0
10817,43628,Tea For Two ,"Comedy,Musical,Romance",43030,33117.0
10818,43631,Green Dolphin Street ,"Adventure,Drama,Romance",39437,108994.0
10819,43633,"Lt. Robin Crusoe, U.S.N. ","Adventure,Comedy",60640,54227.0
10820,43635,Bye Bye Birdie ,"Comedy,Musical",56891,25167.0
10821,43652,"Comedians of Comedy, The ","Comedy,Documentary",451021,16452.0
10822,43675,"Honey Pot, The ","Comedy,Crime",61780,61105.0
10823,43677,"Tuskegee Airmen, The ","Drama,War",114745,31894.0
10824,43679,Final Destination 3 ,"Horror,Mystery,Thriller",414982,9286.0
10825,43682,I Could Go on Singing ,"Drama,Musical",57168,86168.0
10826,43684,Something New ,"Comedy,Drama,Romance",437777,15363.0
10827,43692,Free Money ,"Comedy,Crime",120678,30712.0
10828,43699,"Wind, The ","Drama,Western",19585,31416.0
10829,43708,Block Party (a.k.a. Dave Chappelle's Block Party) ,"Comedy,Documentary",425598,292.0
10830,43710,Madame Curie ,Drama,36126,37631.0
10831,43727,Orfeu ,"Crime,Drama,Romance",183613,77291.0
10832,43744,Imagine Me & You ,"Comedy,Drama,Romance",421994,1544.0
10833,43762,"Mississippi Mermaid (Sirène du Mississipi, La) ","Crime,Drama,Romance",64990,1651.0
10834,43801,Good Old Daze (Le péril jeune) ,"Comedy,Drama",110922,33095.0
10835,43803,Place Vendôme ,"Crime,Drama",119901,33799.0
10836,43813,Broken Lance ,"Drama,Romance,Western",46808,42328.0
10837,43822,"Four Horsemen of the Apocalypse, The ","Drama,Romance,War",12190,31432.0
10838,43828,Sabah ,"Comedy,Drama,Romance",325191,61559.0
10839,43832,"Call of Cthulhu, The ","Horror,Thriller",478988,20981.0
10840,43836,"Pink Panther, The ","Adventure,Comedy,Crime",383216,12096.0
10841,43838,Troll ,"Comedy,Fantasy,Horror",92115,33061.0
10842,43853,"Business, The ","Action,Comedy,Crime,Drama,Thriller",429715,5145.0
10843,43869,Curious George ,"Adventure,Animation,Children,Comedy",381971,9975.0
10844,43871,Firewall ,"Crime,Drama,Thriller",408345,9754.0
10845,43883,"Great McGinty, The ",Comedy,32554,36495.0
10846,43892,Le créateur ,Comedy,203427,52612.0
10847,43897,"White Diamond, The ",Documentary,435776,23965.0
10848,43899,Tony Takitani ,Drama,420260,29269.0
10849,43904,When a Stranger Calls ,"Horror,Thriller",455857,10053.0
10850,43906,Tamara ,"Fantasy,Horror,Thriller",401815,10263.0
10851,43908,London ,Drama,449061,7515.0
10852,43910,Neil Young: Heart of Gold ,"Documentary,Musical",473692,15675.0
10853,43912,Freedomland ,"Crime,Drama",349467,9959.0
10854,43914,Winter Passing ,Drama,380817,14256.0
10855,43917,Eight Below ,"Action,Adventure,Drama,Romance",397313,9036.0
10856,43919,Date Movie ,"Comedy,Romance",466342,10073.0
10857,43921,Running Scared ,"Action,Crime,Thriller",404390,7304.0
10858,43923,Tyler Perry's Madea's Family Reunion ,"Comedy,Drama",455612,16781.0
10859,43926,Doogal ,"Animation,Children",763304,24432.0
10860,43928,Ultraviolet ,"Action,Fantasy,Sci-Fi,Thriller",370032,9920.0
10861,43930,Just My Luck ,"Comedy,Romance",397078,10025.0
10862,43932,Pulse ,"Action,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",454919,9682.0
10863,43934,Deep Sea 3D ,"Documentary,IMAX",424942,17700.0
10864,43936,16 Blocks ,"Crime,Thriller",450232,2207.0
10865,43953,Agata and the Storm (Agata e la tempesta) ,"Comedy,Drama,Romance",402755,14086.0
10866,43967,Bongwater ,"Comedy,Romance",125678,14887.0
10867,43971,Trauma ,"Horror,Mystery,Thriller",104053,44435.0
10868,43983,Election (Hak se wui) ,"Crime,Drama,Thriller",434008,18747.0
10869,43987,Half Light ,"Romance,Thriller",412798,9756.0
10870,43997,Twist of Faith ,Documentary,436857,34581.0
10871,44004,Failure to Launch ,"Comedy,Romance",427229,6877.0
10872,44020,Ultimate Avengers ,"Action,Animation,Children,Sci-Fi",491703,14609.0
10873,44022,Ice Age 2: The Meltdown ,"Adventure,Animation,Children,Comedy",438097,950.0
10874,44041,All Quiet on the Western Front ,"Action,Drama,War",78753,10912.0
10875,44058,"Big White, The ","Comedy,Crime,Drama",402850,9968.0
10876,44073,Stromboli ,Drama,41931,4173.0
10877,44100,Cyrano de Bergerac ,"Drama,Romance",42367,43386.0
10878,44115,Shinobi: Heart Under Blade ,"Action,Drama,Fantasy,Romance",475723,10116.0
10879,44124,Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)) ,Drama,79854,113479.0
10880,44153,Chronos ,"Documentary,IMAX",88919,18493.0
10881,44155,Five Children and It ,"Adventure,Children,Fantasy",366450,16791.0
10882,44161,Free Zone ,"Drama,War",441761,7483.0
10883,44168,"Naked Spur, The ",Western,44953,20442.0
10884,44187,"Prince & Me II: The Royal Wedding, The ","Comedy,Romance",477072,15590.0
10885,44189,Ask the Dust ,"Drama,Romance",384814,1967.0
10886,44191,V for Vendetta ,"Action,Sci-Fi,Thriller,IMAX",434409,752.0
10887,44193,She's the Man ,"Comedy,Romance",454945,9655.0
10888,44195,Thank You for Smoking ,"Comedy,Drama",427944,9388.0
10889,44197,Find Me Guilty ,"Comedy,Crime,Drama",419749,9950.0
10890,44199,Inside Man ,"Crime,Drama,Thriller",454848,388.0
10891,44204,Tsotsi ,"Crime,Drama",468565,868.0
10892,44225,Aquamarine ,"Children,Comedy,Fantasy",429591,14191.0
10893,44234,"Illustrated Man, The ",Sci-Fi,64473,25874.0
10894,44238,Leprechaun 2 ,"Comedy,Fantasy,Horror",110329,18009.0
10895,44241,Leprechaun 3 ,"Comedy,Fantasy,Horror",113636,19286.0
10896,44243,Leprechaun 4: In Space ,"Comedy,Fantasy,Horror,Sci-Fi",116861,19287.0
10897,44245,Leprechaun in the Hood ,"Action,Comedy,Horror",209095,18011.0
10898,44253,"Dark at the Top of the Stairs, The ",Drama,53750,114875.0
10899,44255,Story of a Love Affair (Cronaca di un amore) ,"Crime,Drama,Romance",42355,49781.0
10900,44295,"Man Who Sued God, The ","Comedy,Drama,Romance",268437,9648.0
10901,44301,Lights in the Dusk (Laitakaupungin valot) ,"Crime,Drama",458242,1379.0
10902,44317,Kummeli Stories ,Comedy,113580,62719.0
10903,44392,Stranger on the Third Floor ,"Drama,Film-Noir",33107,29481.0
10904,44397,"Hills Have Eyes, The ","Drama,Horror,Thriller",454841,9792.0
10905,44399,"Shaggy Dog, The ","Adventure,Children,Comedy,Fantasy",393735,10067.0
10906,44421,"Personal Journey with Martin Scorsese Through American Movies, A ",Documentary,112120,55676.0
10907,44427,Inspector Clouseau ,"Comedy,Crime,Mystery",63135,11573.0
10908,44494,Son of the Pink Panther ,Comedy,108187,46828.0
10909,44511,Unknown White Male ,Documentary,436864,35555.0
10910,44555,"Lives of Others, The (Das leben der Anderen) ","Drama,Romance,Thriller",405094,582.0
10911,44568,"Red and the White, The (Csillagosok, katonák) ","Drama,War",61537,52885.0
10912,44571,Fatty Drives the Bus ,Comedy,262411,143223.0
10913,44582,City on Fire (Lung fu fong wan) ,"Action,Crime,Drama,Thriller",93435,42120.0
10914,44585,"Goodbye, South, Goodbye (Nan guo zai jian, nan guo) ","Crime,Drama",117151,88811.0
10915,44587,Nanook of the North ,"Documentary,Drama",13427,669.0
10916,44590,Don't Torture a Duckling (Non si sevizia un paperino) ,"Horror,Mystery,Thriller",69019,49361.0
10917,44595,Resurrection ,"Drama,Fantasy",81414,98864.0
10918,44597,Youth of the Beast (Yaju no seishun) ,"Action,Crime,Mystery",57697,37939.0
10919,44601,Go Tell the Spartans ,"Drama,War",77617,32052.0
10920,44611,They Call Me Mister Tibbs! ,"Crime,Drama,Mystery",66450,34732.0
10921,44613,Take the Lead ,Drama,446046,12763.0
10922,44628,"Lacemaker, The (Dentellière, La) ","Drama,Romance",75932,56935.0
10923,44633,"Devil and Daniel Johnston, The ",Documentary,436231,13222.0
10924,44653,Money (L'argent) ,"Crime,Drama",85180,42112.0
10925,44655,"Trial of Joan of Arc, The (Procès de Jeanne d'Arc) ","Drama,War",59616,48764.0
10926,44657,Mouchette ,Drama,61996,1561.0
10927,44663,"Caiman, The (Il caimano) ","Comedy,Drama,Romance",429727,31289.0
10928,44665,Lucky Number Slevin ,"Crime,Drama,Mystery",425210,186.0
10929,44671,"Wild Blue Yonder, The ",Sci-Fi,443693,8410.0
10930,44674,Wheel of Time ,Documentary,331080,51311.0
10931,44685,Riot On! ,Documentary,427783,21843.0
10932,44694,Volver ,"Comedy,Drama",441909,219.0
10933,44703,"N Word, The ",Documentary,417003,65873.0
10934,44709,Akeelah and the Bee ,Drama,437800,13751.0
10935,44717,Lisbela e o Prisioneiro (Lisbela and the Prisoner) ,"Comedy,Romance",367975,52345.0
10936,44719,Brainstorm (Bicho de Sete Cabeças) ,Drama,263124,53961.0
10937,44724,Urban Legends: Bloody Mary ,"Horror,Thriller",451957,10292.0
10938,44729,Larry the Cable Guy: Health Inspector ,Comedy,462395,15639.0
10939,44731,Stay Alive ,"Horror,Sci-Fi,Thriller",441796,10069.0
10940,44752,Annie Oakley ,"Drama,Western",26073,43887.0
10941,44759,Basic Instinct 2 ,"Crime,Drama,Mystery,Thriller",430912,3093.0
10942,44761,Brick ,"Crime,Drama,Film-Noir,Mystery",393109,9270.0
10943,44763,"Brothers Lionheart, The (Bröderna Lejonhjärta) ","Adventure,Children,Fantasy",75790,11291.0
10944,44773,"Dead Hate the Living!, The ","Comedy,Horror",225481,28349.0
10945,44777,Evil Aliens ,"Comedy,Horror,Sci-Fi",383353,10177.0
10946,44779,Santa's Slay ,"Comedy,Fantasy,Horror",393685,12591.0
10947,44782,"Dark Hours, The ","Horror,Thriller",402249,18045.0
10948,44788,This Film Is Not Yet Rated ,Documentary,493459,16070.0
10949,44800,Fragile ,"Horror,Thriller",422272,11348.0
10950,44815,ATL ,Drama,466856,13960.0
10951,44825,"Brotherhood of Justice, The ","Action,Drama,Thriller",90775,41263.0
10952,44828,Slither ,"Comedy,Horror,Sci-Fi",439815,9035.0
10953,44840,"Benchwarmers, The ",Comedy,437863,9957.0
10954,44844,Phat Girlz ,Comedy,490196,30139.0
10955,44849,Renaissance ,"Action,Animation,Film-Noir,Sci-Fi,Thriller",386741,9389.0
10956,44851,Go for Zucker! (Alles auf Zucker!) ,Comedy,416331,460.0
10957,44856,"Curse of the Werewolf, The ","Drama,Horror,Romance",54777,28752.0
10958,44861,Dead Fish ,"Action,Comedy,Drama,Thriller",379240,19059.0
10959,44864,Friends with Money ,"Comedy,Drama,Romance",436331,8998.0
10960,44871,"King Is Dancing, The (Le roi danse) ",Drama,244173,44947.0
10961,44881,Keane ,"Mystery,Thriller",420291,13468.0
10962,44889,Reefer Madness: The Movie Musical ,"Comedy,Drama,Musical",404364,20521.0
10963,44892,I Love Your Work ,"Drama,Mystery",322700,25428.0
10964,44900,Beauty and the Bastard (Tyttö sinä olet tähti) ,"Drama,Musical,Romance",471957,53296.0
10965,44903,Dementia (a.k.a. Daughter of Horror) ,"Horror,Mystery",47976,79363.0
10966,44911,Magic ,"Drama,Horror,Romance,Thriller",77889,34193.0
10967,44929,Candy ,"Drama,Romance",424880,4441.0
10968,44931,Secrets of a Soul (Geheimnisse einer Seele) ,Drama,16914,84954.0
10969,44937,"Child, The (L'enfant) ","Crime,Drama",456396,11490.0
10970,44943,9/11 ,Documentary,312318,11304.0
10971,44947,Lacombe Lucien ,Drama,71733,55368.0
10972,44949,Hoot ,"Children,Comedy",453494,18276.0
10973,44966,Where the Red Fern Grows ,"Children,Drama",72402,26514.0
10974,44972,Scary Movie 4 ,"Comedy,Horror",362120,4257.0
10975,44974,Hard Candy ,"Drama,Thriller",424136,2652.0
10976,44978,Dead Birds ,"Horror,War,Western",377749,19592.0
10977,45000,"Chinoise, La ","Comedy,Drama",61473,1629.0
10978,45003,Shutter ,"Fantasy,Horror,Mystery,Thriller",440803,17111.0
10979,45028,"Prairie Home Companion, A ","Comedy,Drama,Musical",420087,9526.0
10980,45030,Even Money ,"Crime,Drama",404163,19126.0
10981,45036,"Chess Players, The (Shatranj Ke Khilari) ","Comedy,Drama",76696,80556.0
10982,45038,Pinocchio and the Emperor of the Night ,"Animation,Children,Fantasy",93743,39045.0
10983,45047,Corvette Summer ,"Adventure,Comedy",77372,27201.0
10984,45062,"Sentinel, The ","Crime,Drama,Thriller",443632,5820.0
10985,45068,Mirage ,"Mystery,Thriller",59448,19661.0
10986,45072,"President's Last Bang, The (Geuddae geusaramdeul) ","Comedy,Crime,Drama",445396,41338.0
10987,45074,"Wild, The ","Adventure,Animation,Children,Comedy,Fantasy",405469,9904.0
10988,45079,"My Brother's Wife (Mujer de mi hermano, La) ",Drama,463345,50724.0
10989,45081,Silent Hill ,"Fantasy,Horror,Thriller",384537,588.0
10990,45100,Battle in Heaven (Batalla en el cielo) ,"Comedy,Drama,Romance",387055,17247.0
10991,45106,American Dreamz ,"Comedy,Drama",465142,9310.0
10992,45134,Hôtel du Nord ,Drama,30252,48369.0
10993,45137,Irresistible ,"Drama,Thriller",448564,18858.0
10994,45170,Mata Hari ,"Drama,Romance",23196,35545.0
10995,45172,23 (23 - Nichts ist so wie es scheint) ,"Drama,Thriller",126765,1557.0
10996,45175,Kinky Boots ,"Comedy,Drama",434124,16367.0
10997,45179,"Glass Key, The ","Crime,Drama,Film-Noir,Mystery",34798,17131.0
10998,45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) ","Action,Comedy,Crime,Thriller",427954,8982.0
10999,45186,Mission: Impossible III ,"Action,Adventure,Thriller",317919,956.0
11000,45188,"Wayward Cloud, The (Tian bian yi duo yun) ","Comedy,Drama,Musical",445760,36253.0
11001,45192,"Nibelungen: Siegfried, Die ","Adventure,Drama,Fantasy",15175,31506.0
11002,45194,"Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache) ","Adventure,Drama,Fantasy",15174,42512.0
11003,45200,"Coast Guard, The (Hae anseon) ",Drama,341384,1416.0
11004,45208,RV ,"Adventure,Children,Comedy",449089,9530.0
11005,45210,United 93 ,"Crime,Drama",475276,9829.0
11006,45221,Stick It ,Comedy,430634,10115.0
11007,45224,Secret Beyond the Door ,"Drama,Film-Noir,Mystery,Thriller",40766,560.0
11008,45259,Man Push Cart ,Drama,464105,5717.0
11009,45303,"World, The (Shijie) ",Drama,423176,41292.0
11010,45329,Soldier Blue ,Western,66390,14384.0
11011,45335,Footlight Parade ,"Comedy,Musical,Romance",24028,28432.0
11012,45346,Lollilove ,Comedy,316187,19719.0
11013,45361,"American Haunting, An ","Drama,Horror,Mystery,Thriller",429573,10008.0
11014,45382,Down in the Valley ,"Drama,Romance",398027,7870.0
11015,45412,"Hidden Blade, The (Kakushi ken oni no tsume) ","Action,Drama,Romance",442286,34019.0
11016,45431,Over the Hedge ,"Adventure,Animation,Children,Comedy",327084,7518.0
11017,45440,Art School Confidential ,"Comedy,Drama",364955,9786.0
11018,45442,Poseidon ,"Action,Adventure,Thriller,IMAX",409182,503.0
11019,45447,"Da Vinci Code, The ","Drama,Mystery,Thriller",382625,591.0
11020,45499,X-Men: The Last Stand ,"Action,Sci-Fi,Thriller",376994,36668.0
11021,45501,"Break-Up, The ","Comedy,Drama,Romance",452594,9767.0
11022,45503,Peaceful Warrior ,Drama,438315,13689.0
11023,45506,Twelve and Holding ,Drama,417385,18164.0
11024,45508,Wah-Wah ,Drama,419256,15013.0
11025,45512,Keeping Up with the Steins ,Comedy,415949,21014.0
11026,45517,Cars ,"Animation,Children,Comedy",317219,920.0
11027,45521,Wassup Rockers ,"Comedy,Drama",413466,18484.0
11028,45525,"Lost City, The ",Drama,343996,9700.0
11029,45527,Standing Still ,"Comedy,Drama,Romance",360016,14167.0
11030,45531,Carlito's Way: Rise to Power (Carlito's Way 2: Rise to Power) ,"Action,Crime,Drama,Thriller",427038,12261.0
11031,45533,Conspirators of Pleasure (Spiklenci slasti) ,"Animation,Comedy",117715,59892.0
11032,45537,Tall in the Saddle ,"Mystery,Romance,Western",37343,15264.0
11033,45550,Beyond a Reasonable Doubt ,"Crime,Drama,Film-Noir",49006,20330.0
11034,45576,Sinbad of the Seven Seas ,"Adventure,Fantasy,Romance",98333,44126.0
11035,45578,"Earth Is a Sinful Song, The (Maa on syntinen laulu) ",Drama,71786,55418.0
11036,45581,Shanghai Dreams (Qing hong) ,Drama,456658,101908.0
11037,45611,Vera Cruz ,"Adventure,Western",47647,12766.0
11038,45635,"Notorious Bettie Page, The ",Drama,404802,15402.0
11039,45639,"Russian Specialist, The (Mechanik, The) ","Action,Drama,Thriller",435696,26116.0
11040,45642,Parting Glances ,"Comedy,Drama,Romance",91725,32446.0
11041,45648,Game 6 ,"Comedy,Drama",425055,80919.0
11042,45652,American Gun ,Drama,416471,15366.0
11043,45656,Marilyn Hotchkiss' Ballroom Dancing & Charm School ,"Comedy,Drama,Romance",409034,53905.0
11044,45658,On a Clear Day ,Drama,410400,38344.0
11045,45662,"Omen, The ","Horror,Thriller",466909,806.0
11046,45664,"King, The ",Drama,396688,20021.0
11047,45666,Nacho Libre ,Comedy,457510,9353.0
11048,45668,"Lake House, The ","Drama,Fantasy,Romance",410297,2044.0
11049,45672,Click ,"Adventure,Comedy,Drama,Fantasy,Romance",389860,9339.0
11050,45679,"Seventh Victim, The ","Drama,Film-Noir,Horror,Mystery",36341,20945.0
11051,45689,Bleak Moments ,"Comedy,Drama",66842,122271.0
11052,45691,Edvard Munch ,Drama,74462,50254.0
11053,45707,"Ace of Hearts, The ","Crime,Drama,Romance",11904,28249.0
11054,45720,"Devil Wears Prada, The ","Comedy,Drama",458352,350.0
11055,45722,Pirates of the Caribbean: Dead Man's Chest ,"Action,Adventure,Fantasy",383574,58.0
11056,45726,"You, Me and Dupree ",Comedy,463034,1819.0
11057,45728,Clerks II ,Comedy,424345,2295.0
11058,45730,Lady in the Water ,"Drama,Fantasy,Mystery",452637,9697.0
11059,45732,My Super Ex-Girlfriend ,"Comedy,Fantasy,Romance",465624,4474.0
11060,45756,Tammy and the Bachelor ,"Musical,Romance",51051,43240.0
11061,45758,Lady on a Train ,"Comedy,Crime,Film-Noir,Mystery,Romance,Thriller",37859,30022.0
11062,45761,"Nightmare Castle (Amanti d'oltretomba) (Lovers from Beyond the Tomb) (Faceless Monster, The) ",Horror,60097,28673.0
11063,45837,Let It Be ,Documentary,65976,20556.0
11064,45845,"Farewell, Home Sweet Home (Adieu, plancher des vaches!) ","Comedy,Drama",205725,4962.0
11065,45852,See No Evil ,Horror,437179,10007.0
11066,45880,Marie Antoinette ,"Drama,Romance",422720,1887.0
11067,45891,Lady in the Lake ,"Crime,Drama,Film-Noir,Mystery,Romance",39545,1841.0
11068,45899,Trial of the Road (Check-up on the Roads) (Checkpoint) (Proverka na dorogakh) ,"Drama,War",67625,71762.0
11069,45928,Who Killed the Electric Car? ,Documentary,489037,13508.0
11070,45940,"Miracle of Bern, The (Wunder von Bern, Das) ","Comedy,Drama",326429,1611.0
11071,45942,"Mother and the Whore, The (Maman et la putain, La) ",Drama,70359,48693.0
11072,45950,"Inconvenient Truth, An ",Documentary,497116,1781.0
11073,45952,Test Pilot ,"Drama,Romance",30848,43155.0
11074,45969,Career Opportunities ,"Comedy,Romance",101545,16270.0
11075,45981,Hollow Man II ,"Action,Horror,Sci-Fi,Thriller",469916,8997.0
11076,45987,Chuck Berry Hail! Hail! Rock 'n' Roll ,"Documentary,Musical",92758,42003.0
11077,45991,Psych-Out ,"Drama,Musical,Thriller",63469,63100.0
11078,45994,National Lampoon's Cattle Call (Cattle Call) ,Comedy,398839,18404.0
11079,46008,Sister Kenny ,Drama,38948,51571.0
11080,46034,Mountain Patrol (Kekexili) ,"Action,Drama",386651,16074.0
11081,46062,High School Musical ,"Children,Comedy,Drama,Musical,Romance",475293,10947.0
11082,46065,Ice Bound ,Drama,352426,71769.0
11083,46083,Drawing Restraint 9 ,Fantasy,446685,34787.0
11084,46098,Crossing the Bridge: The Sound of Istanbul ,"Documentary,Musical",459242,29138.0
11085,46105,I Am a Sex Addict ,"Comedy,Documentary,Romance",428649,17628.0
11086,46108,Lower City (Cidade Baixa) ,Drama,456899,8443.0
11087,46115,Forever Mine ,"Crime,Drama,Romance,Thriller",179182,18553.0
11088,46154,"War Within, The ",Drama,414344,26567.0
11089,46156,"Ax, The (couperet, Le) ","Comedy,Crime",422015,34186.0
11090,46194,Adam & Steve ,"Comedy,Romance",372122,17021.0
11091,46199,Beyond the Rocks ,"Drama,Romance",12938,53231.0
11092,46201,Bob the Butler ,Comedy,216584,22747.0
11093,46207,Jack Frost 2: Revenge of the Mutant Killer Snowman ,Horror,239496,27320.0
11094,46231,Stoned ,Drama,426627,17741.0
11095,46258,Marked Woman ,"Crime,Drama,Film-Noir",29217,25563.0
11096,46311,Running ,Drama,79832,146322.0
11097,46318,Blessed Event ,"Comedy,Drama",22696,43147.0
11098,46322,Jet Li's Fearless (Huo Yuan Jia) ,"Action,Drama",446059,7549.0
11099,46325,Susan Lenox (Her Fall and Rise) ,"Adventure,Drama,Romance",22453,151590.0
11100,46331,"Adjuster, The ",Drama,101273,41796.0
11101,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) ","Action,Crime,Drama,Thriller",463985,9615.0
11102,46337,Garfield: A Tail of Two Kitties ,"Animation,Children,Comedy",455499,9513.0
11103,46347,Metal: A Headbanger's Journey ,Documentary,478209,20604.0
11104,46363,Summer in Berlin (Sommer vorm Balkon) ,Drama,477877,410.0
11105,46367,"Public Eye, The ","Crime,Thriller",105187,31692.0
11106,46372,"Bribe, The ","Drama,Film-Noir,Thriller",41207,25509.0
11107,46409,Without Love ,"Comedy,Romance",38256,31998.0
11108,46430,Waist Deep ,"Action,Crime,Drama,Thriller",456020,9917.0
11109,46441,"Sheriff and the Satellite Kid, The ","Action,Comedy,Sci-Fi",79859,10770.0
11110,46457,Triple Cross ,"Action,Adventure,Drama,Thriller,War",61647,4375.0
11111,46478,Mouth to Mouth ,Drama,383518,8008.0
11112,46525,Spite Marriage ,Comedy,20442,51303.0
11113,46530,Superman Returns ,"Action,Adventure,Sci-Fi,IMAX",348150,1452.0
11114,46544,Edward II ,Drama,101798,43654.0
11115,46559,"Road to Guantanamo, The ","Drama,War",468094,7872.0
11116,46561,Leonard Cohen: I'm Your Man ,"Documentary,Musical",478197,57406.0
11117,46572,Edmond ,"Drama,Thriller",443496,18191.0
11118,46574,"OH in Ohio, The ",Comedy,422861,14474.0
11119,46578,Little Miss Sunshine ,"Adventure,Comedy,Drama",449059,773.0
11120,46581,Brothers of the Head ,Drama,432260,16429.0
11121,46588,Forgiving Dr. Mengele ,Documentary,489707,19999.0
11122,46595,Fuse (Gori vatra) ,"Comedy,Drama",347105,126090.0
11123,46604,Curse of the Pink Panther ,"Comedy,Crime,Mystery",85384,36576.0
11124,46613,Mimic: Sentinel ,"Horror,Sci-Fi,Thriller",330634,33005.0
11125,46627,Rock 'n' Roll Nightmare ,"Fantasy,Horror",93873,36762.0
11126,46634,These Girls ,Comedy,439008,19676.0
11127,46640,Why Does Herr R. Run Amok? (Warum läuft Herr R. Amok?) ,Drama,66546,10308.0
11128,46651,Instrument ,Documentary,230334,34380.0
11129,46653,"300 Spartans, The ","Adventure,Drama,War",55719,19972.0
11130,46664,"Fallen Idol, The ","Drama,Mystery,Thriller",40338,21631.0
11131,46713,Desperate ,"Drama,Film-Noir",39313,35955.0
11132,46716,Knock on Any Door ,"Crime,Drama,Film-Noir",41555,41214.0
11133,46723,Babel ,"Drama,Thriller",449467,1164.0
11134,46748,China Seas ,"Action,Adventure,Drama,Romance",26205,71282.0
11135,46753,I Walk the Line ,Drama,65874,72881.0
11136,46762,"Thief Lord, The ","Adventure,Children,Fantasy",430674,9520.0
11137,46765,"Girl Can't Help It, The ",Comedy,49263,42839.0
11138,46770,Krrish ,"Adventure,Musical,Romance,Sci-Fi",432637,32740.0
11139,46772,Strangers with Candy ,Comedy,369994,13141.0
11140,46788,Prophecy ,"Horror,Sci-Fi",79758,31915.0
11141,46790,"Kremlin Letter, The ","Drama,Thriller",65950,45817.0
11142,46803,Young Mr. Lincoln ,Drama,32155,43838.0
11143,46808,Subject Two ,"Drama,Thriller",492912,31463.0
11144,46821,Blackjack ,"Action,Thriller",126816,39083.0
11145,46839,Three Times (Zui hao de shi guang) ,"Drama,Romance",459666,11554.0
11146,46848,"Gumball Rally, The ","Adventure,Comedy",74597,25305.0
11147,46850,Wordplay ,Documentary,492506,35199.0
11148,46855,Army of Shadows (L'armée des ombres) ,"Action,Drama,Thriller,War",64040,15383.0
11149,46862,Orchestra Rehearsal (Prova d'orchestra) ,Drama,79759,47850.0
11150,46865,Little Man ,Comedy,430304,9072.0
11151,46869,Dames ,"Comedy,Musical",25028,43903.0
11152,46880,Dancing Lady ,"Comedy,Musical,Romance",23926,43600.0
11153,46901,"Purple Plain, The ","Drama,War",47376,73907.0
11154,46910,Coonskin ,"Animation,Crime,Drama",71361,27716.0
11155,46912,Memento Mori (Yeogo goedam II) ,Horror,266075,54111.0
11156,46915,End Game ,"Crime,Drama,Mystery",415778,9727.0
11157,46919,End of the Spear ,Drama,399862,14120.0
11158,46925,Two for the Seesaw ,"Drama,Romance",56626,76344.0
11159,46929,"Detective, The ","Crime,Drama",62883,42636.0
11160,46948,Monster House ,"Animation,Children,Fantasy,Mystery",385880,9297.0
11161,46952,Wrong Side Up (Pribehy obycejneho silenstvi) ,"Comedy,Drama",408120,26826.0
11162,46954,Just love me (Tylko mnie kochaj) ,"Comedy,Romance",498199,81312.0
11163,46957,Combien Tu M'aimes? (How Much Do You Love Me?) ,"Comedy,Romance",420555,5070.0
11164,46959,Colour Me Kubrick: A True...ish Story ,"Comedy,Drama",376543,13802.0
11165,46961,Death of a Bureaucrat (La muerte de un burócrata) ,Comedy,60722,43778.0
11166,46965,Snakes on a Plane ,"Action,Comedy,Horror,Thriller",417148,326.0
11167,46967,Scoop ,"Comedy,Fantasy,Mystery",457513,512.0
11168,46970,Talladega Nights: The Ballad of Ricky Bobby ,"Action,Comedy",415306,9718.0
11169,46972,Night at the Museum ,"Action,Comedy,Fantasy,IMAX",477347,1593.0
11170,46974,World Trade Center ,Drama,469641,1852.0
11171,46976,Stranger than Fiction ,"Comedy,Drama,Fantasy,Romance",420223,1262.0
11172,46979,"Valley of Decision, The ",Drama,38213,43610.0
11173,47005,"Last Angry Man, The ",Drama,52990,126781.0
11174,47007,"Good Fairy, The ","Comedy,Romance",26424,47758.0
11175,47028,Sione's Wedding (Samoan Wedding) ,"Comedy,Romance",464184,13338.0
11176,47044,Miami Vice ,"Action,Crime,Drama,Thriller",430357,82.0
11177,47047,"Groomsmen, The ","Comedy,Drama,Romance",455958,14963.0
11178,47049,Shadowboxer ,"Crime,Drama,Thriller",396857,9921.0
11179,47054,Each Dawn I Die ,"Crime,Drama,Thriller",31260,36342.0
11180,47063,Loch Ness ,Drama,113682,51043.0
11181,47076,"Good Morning, Night (Buongiorno, notte) ",Drama,377569,24164.0
11182,47084,"Live and Become (Va, vis et deviens) ",Drama,388505,1986.0
